entity_type,canonical_text,alias_text,alias_count,method,confidence
GPE,Magnolia Avenue,Magnolia Avenue,27,normalized_key,0.8
GPE,Mathis Addition,Mathis Addition,27,normalized_key,0.8
GPE,McFaddin Street,McFaddin Street,27,normalized_key,0.8
GPE,Mill Street,Mill Street,27,normalized_key,0.8
GPE,Mill Town,Mill Town,27,normalized_key,0.8
GPE,North College Street - St. Francis Street,North College Street - St. Francis Street,27,normalized_key,0.8
GPE,North Hackberry Street,North Hackberry Street,27,normalized_key,0.8
GPE,North Pecan Street,North Pecan Street,27,normalized_key,0.8
GPE,Orange Street,Orange Street,27,normalized_key,0.8
GPE,Pancho Maples Drive,Pancho Maples Drive,27,normalized_key,0.8
GPE,Pine Path,Pine Path,27,normalized_key,0.8
GPE,Ramey Addition,Ramey Addition,27,normalized_key,0.8
GPE,River Oaks,River Oaks,27,normalized_key,0.8
GPE,Santa Gertudis Ln,Santa Gertudis Ln,27,normalized_key,0.8
GPE,Sioux Road,Sioux Road,27,normalized_key,0.8
GPE,South Hackberry Street Curve,South Hackberry Street Curve,27,normalized_key,0.8
GPE,South Jasper,South Jasper,27,normalized_key,0.8
GPE,South Oak Avenue,South Oak Avenue,27,normalized_key,0.8
GPE,the City of Orange Grove,The City of Orange Grove,27,normalized_key,0.8
GPE,The City of Roma,The City of Roma,27,normalized_key,0.8
GPE,the City of Smiley,The City of Smiley,27,normalized_key,0.8
GPE,Unnamed City Road,Unnamed City Road,27,normalized_key,0.8
GPE,the City of Moulton,the City of Moulton,27,normalized_key,0.8
ORG,City Analysis of Impediments (,City Analysis of Impediments (,26,normalized_key,0.8
ORG,County Annex,County Annex,26,normalized_key,0.8
ORG,Crabb's Prairie Fire Department Station,Crabb's Prairie Fire Department Station,26,normalized_key,0.8
ORG,HGAC-GLO#12-470-000-6634,HGAC-GLO#12-470-000-6634,26,normalized_key,0.8
ORG,Huntsville Fire Department Station,Huntsville Fire Department Station,26,normalized_key,0.8
ORG,Huntsville Fire Department Station,the Huntsville Fire Department Station,26,normalized_key,0.8
ORG,Orange Housing Authority,Orange Housing Authority,26,normalized_key,0.8
ORG,Texas Department of Housing and Community Affairs,The Texas Department of Housing and Community Affairs,26,normalized_key,0.8
ORG,Timpson City Limits,Timpson City Limits,26,normalized_key,0.8
GPE,12th Street,12th Street,26,normalized_key,0.8
GPE,"Aransas, County","Aransas, County",26,normalized_key,0.8
GPE,Bay Street,Bay Street,26,normalized_key,0.8
GPE,Blanchette,Blanchette,26,normalized_key,0.8
GPE,Cade Street,Cade Street,26,normalized_key,0.8
GPE,Coast Avenue,Coast Avenue,26,normalized_key,0.8
GPE,Colonia,Colonia,26,normalized_key,0.8
GPE,"Goliad, County of P-17-TX-48- HIM1","Goliad, County of P-17-TX-48- HIM1",26,normalized_key,0.8
GPE,Lynn Street,Lynn Street,26,normalized_key,0.8
GPE,Marshall,Marshall,26,normalized_key,0.8
GPE,North Ann Street,North Ann Street,26,normalized_key,0.8
GPE,North Columbia Street,North Columbia Street,26,normalized_key,0.8
GPE,North end,North End,26,normalized_key,0.8
GPE,North Limit,North Limit,26,normalized_key,0.8
GPE,Panorama Village,Panorama Village,26,normalized_key,0.8
GPE,Parker Drive,Parker Drive,26,normalized_key,0.8
GPE,Pinehurst,Pinehurst,26,normalized_key,0.8
GPE,Rolling Hills Dr.,Rolling Hills Dr.,26,normalized_key,0.8
GPE,San Fernando Road,San Fernando Road,26,normalized_key,0.8
GPE,Smith Street,Smith Street,26,normalized_key,0.8
GPE,South Ann,South Ann,26,normalized_key,0.8
GPE,The City of Alto,the City of Alto,26,normalized_key,0.8
GPE,the City of Centerville,the City of Centerville,26,normalized_key,0.8
GPE,the City of Coldspring,the City of Coldspring,26,normalized_key,0.8
GPE,the City of Shoreacres,The City of Shoreacres,26,normalized_key,0.8
GPE,Volney Street,Volney Street,26,normalized_key,0.8
GPE,West Austin Street,West Austin Street,26,normalized_key,0.8
GPE,West Birch Street,West Birch Street,26,normalized_key,0.8
GPE,West End Slough,West End Slough,26,normalized_key,0.8
GPE,Woodlawn Street,Woodlawn Street,26,normalized_key,0.8
GPE,the City of Jersey Village,the City of Jersey Village,26,normalized_key,0.8
GPE,the City of Katy,the City of Katy,26,normalized_key,0.8
GPE,the City of Mont Belvieu,the City of Mont Belvieu,26,normalized_key,0.8
GPE,the City of Orange at Regional,the City of Orange at Regional,26,normalized_key,0.8
GPE,the City of Palacios at Shoreline,the City of Palacios at Shoreline,26,normalized_key,0.8
TX_COUNTY,County of Willacy,County of Willacy,26,normalized_key,0.8
ORG,City Hall Command Center Generator,City Hall Command Center Generator,25,normalized_key,0.8
ORG,City of Baytown at East District Wastewater Treatment Plant,City of Baytown at East District Wastewater Treatment Plant,25,normalized_key,0.8
ORG,Gilmer St. - Bridge City,Gilmer St. - Bridge City,25,normalized_key,0.8
ORG,HGAC-GLO#13-175-000-7287,HGAC-GLO#13-175-000-7287,25,normalized_key,0.8
ORG,Low/Mod Texas General Land Office,Low/Mod Texas General Land Office,25,normalized_key,0.8
ORG,Nortex Regional Planning Commission,Nortex Regional Planning Commission,25,normalized_key,0.8
ORG,Public Works Office,Public Works Office,25,normalized_key,0.8
GPE,Alaskan Drive,Alaskan Drive,25,normalized_key,0.8
GPE,Aransas Pass,Aransas Pass,25,normalized_key,0.8
GPE,Forest,Forest,25,normalized_key,0.8
GPE,Fort Worth Street,Fort Worth Street,25,normalized_key,0.8
GPE,Gonzales,Gonzales,25,normalized_key,0.8
GPE,Julia Street,Julia Street,25,normalized_key,0.8
GPE,McAllen,McAllen,25,normalized_key,0.8
GPE,Meeks Drive,Meeks Drive,25,normalized_key,0.8
GPE,North Halbryan Street,North Halbryan Street,25,normalized_key,0.8
GPE,Northwest Passage,Northwest Passage,25,normalized_key,0.8
GPE,Perry,Perry,25,normalized_key,0.8
GPE,"Shiner, City of P-17-TX-48- HIM1 Flood and Drainage Facilities","Shiner, City of P-17-TX-48- HIM1 Flood and Drainage Facilities",25,normalized_key,0.8
GPE,South County Road,South County Road,25,normalized_key,0.8
GPE,the City of Conroe,the City of Conroe,25,normalized_key,0.8
GPE,the City of East Bernard,The City of East Bernard,25,normalized_key,0.8
GPE,The City of Edinburg,The City of Edinburg,25,normalized_key,0.8
GPE,The City of Edinburg,the City of Edinburg,25,normalized_key,0.8
GPE,The City of Grapeland,The City of Grapeland,25,normalized_key,0.8
GPE,the City of Huntsville,the City of Huntsville,25,normalized_key,0.8
GPE,The City of Kyle,The City of Kyle,25,normalized_key,0.8
GPE,the City of Reno,the City of Reno,25,normalized_key,0.8
GPE,the City of Sour Lake,The City of Sour Lake,25,normalized_key,0.8
GPE,"Waelder, City of P-17-TX-48- HIM1 Flood and Drainage Facilities","Waelder, City of P-17-TX-48- HIM1 Flood and Drainage Facilities",25,normalized_key,0.8
GPE,West Main,West Main,25,normalized_key,0.8
GPE,"Wharton, County","Wharton, County",25,normalized_key,0.8
GPE,the City of Todd Mission at,the City of Todd Mission at,25,normalized_key,0.8
ORG,City Limit,City Limit,24,normalized_key,0.8
ORG,City of Elgin,City of Elgin,24,normalized_key,0.8
ORG,City of Local Government,City of Local Government,24,normalized_key,0.8
ORG,Flood and Drainage The City of Newton,Flood and Drainage The City of Newton,24,normalized_key,0.8
ORG,Friendswood The City of Friendswood,Friendswood The City of Friendswood,24,normalized_key,0.8
ORG,"Goliad, City Of P-17-TX-48- HIM1","Goliad, City Of P-17-TX-48- HIM1",24,normalized_key,0.8
ORG,Sheldon Road Municipal Utility District,Sheldon Road Municipal Utility District,24,normalized_key,0.8
ORG,State Agency Texas General Land Office NA Benefit Report Type,State Agency Texas General Land Office NA Benefit Report Type,24,normalized_key,0.8
ORG,Subrecipient’s Engineering Department,Subrecipient’s Engineering Department,24,normalized_key,0.8
ORG,UNIVERSITY OF TEXAS MEDICAL BRANCH,the University of Texas Medical Branch,24,normalized_key,0.8
ORG,Upper Oyster Creek - County Road,Upper Oyster Creek - County Road,24,normalized_key,0.8
ORG,the Brazos Valley Council of Governments (BVCOG) Council of Governments,the Brazos Valley Council of Governments (BVCOG) Council of Governments,24,normalized_key,0.8
ORG,the Department of Defense Appropriations Act,the Department of Defense Appropriations Act,24,normalized_key,0.8
ORG,their Water Control & Improvement District,their Water Control & Improvement District,24,normalized_key,0.8
GPE,40th Street,40th Street,24,normalized_key,0.8
GPE,Ann St.,Ann St.,24,normalized_key,0.8
GPE,East Harding Circle,East Harding Circle,24,normalized_key,0.8
GPE,East Hwy,East Hwy,24,normalized_key,0.8
GPE,East Milam,East Milam,24,normalized_key,0.8
GPE,East Milam - Jasper,East Milam - Jasper,24,normalized_key,0.8
GPE,Eastwood Village,Eastwood Village,24,normalized_key,0.8
GPE,"Goliad, County of P-17-TX-48- HIM1 Water Facilities","Goliad, County of P-17-TX-48- HIM1 Water Facilities",24,normalized_key,0.8
GPE,Ingleside Village,Ingleside Village,24,normalized_key,0.8
GPE,"Karnes, County of P-17-TX-48- HIM1 Flood and Drainage","Karnes, County of P-17-TX-48- HIM1 Flood and Drainage",24,normalized_key,0.8
GPE,North Gray Street,North Gray Street,24,normalized_key,0.8
GPE,North St.,North St.,24,normalized_key,0.8
GPE,North and South Flamingo,North and South Flamingo,24,normalized_key,0.8
GPE,Quail Hollow Subdivision,Quail Hollow Subdivision,24,normalized_key,0.8
GPE,San Antonio Street - West,San Antonio Street - West,24,normalized_key,0.8
GPE,San Roman Rd,San Roman Rd,24,normalized_key,0.8
GPE,South Bowie,South Bowie,24,normalized_key,0.8
GPE,South Street,South Street -,24,normalized_key,0.8
GPE,The City of Elkhart,The City of Elkhart,24,normalized_key,0.8
GPE,the City of Hallettsville,The City of Hallettsville,24,normalized_key,0.8
GPE,The City of Mission,The City of Mission,24,normalized_key,0.8
GPE,The City of Nacogdoches,The City of Nacogdoches,24,normalized_key,0.8
GPE,The City of Weslaco,The City of Weslaco,24,normalized_key,0.8
GPE,West Bear Street,West Bear Street,24,normalized_key,0.8
GPE,West Davis Street,West Davis Street,24,normalized_key,0.8
GPE,West Fawn Street,West Fawn Street,24,normalized_key,0.8
GPE,West First Street,West First Street,24,normalized_key,0.8
GPE,the City of Calvert,the City of Calvert,24,normalized_key,0.8
GPE,the City of Stagecoach,the City of Stagecoach,24,normalized_key,0.8
GPE,the Village of Jones Creek,the Village of Jones Creek,24,normalized_key,0.8
TX_COUNTY,Duval County,Duval County,24,normalized_key,0.8
TX_COUNTY,McLennan County,McLennan County,24,normalized_key,0.8
TX_COUNTY,Tarrant County,Tarrant County,24,normalized_key,0.8
ORG,"Bee, County of P-17-TX-48- HIM1 Sewer Facilities","Bee, County of P-17-TX-48- HIM1 Sewer Facilities",23,normalized_key,0.8
ORG,CITY OF INC,CITY OF INC,23,normalized_key,0.8
ORG,City-Wide,City-Wide,23,normalized_key,0.8
ORG,HGAC-GLO#12-520-000-6747,HGAC-GLO#12-520-000-6747,23,normalized_key,0.8
ORG,HGAC-GLO#12-608-000-6995,HGAC-GLO#12-608-000-6995,23,normalized_key,0.8
ORG,McKee City Living,McKee City Living,23,normalized_key,0.8
ORG,UNIVERSITY OF TEXAS MEDICAL BRANCH,The University of Texas Medical Branch,23,normalized_key,0.8
ORG,Trash Box Foundation Slab,Trash Box Foundation Slab,23,normalized_key,0.8
ORG,Twin City Highway,Twin City Highway,23,normalized_key,0.8
ORG,Urgent Need Mitigation Texas General Land Office,Urgent Need Mitigation Texas General Land Office,23,normalized_key,0.8
GPE,Alabama,Alabama,23,normalized_key,0.8
GPE,Angleton Village,Angleton Village,23,normalized_key,0.8
GPE,Angleton Village - 1705,Angleton Village - 1705,23,normalized_key,0.8
GPE,Bay City Manor,Bay City Manor,23,normalized_key,0.8
GPE,Bay City Manor Apartments,Bay City Manor Apartments,23,normalized_key,0.8
GPE,Beaumont Village,Beaumont Village,23,normalized_key,0.8
GPE,Beaumont Village - 4200,Beaumont Village - 4200,23,normalized_key,0.8
GPE,Bellfort Park,Bellfort Park,23,normalized_key,0.8
GPE,Bellfort Park - 4135,Bellfort Park - 4135,23,normalized_key,0.8
GPE,Brenham,Brenham,23,normalized_key,0.8
GPE,Buda,Buda,23,normalized_key,0.8
GPE,Burns Street,Burns Street,23,normalized_key,0.8
GPE,Century Heights,Century Heights,23,normalized_key,0.8
GPE,Century Heights - 8530,Century Heights - 8530,23,normalized_key,0.8
GPE,Del Valle,Del Valle,23,normalized_key,0.8
GPE,Delta Manor -,Delta Manor -,23,normalized_key,0.8
GPE,Driveway,Driveway,23,normalized_key,0.8
GPE,E. Virginia Street,E. Virginia Street,23,normalized_key,0.8
GPE,East Orleans Street,East Orleans Street,23,normalized_key,0.8
GPE,Emerson Heights,Emerson Heights,23,normalized_key,0.8
GPE,Emerson Heights,Emerson Heights -,23,normalized_key,0.8
GPE,Enchanted Oaks - 5825,Enchanted Oaks - 5825,23,normalized_key,0.8
GPE,Gordon,Gordon,23,normalized_key,0.8
GPE,Houston HAP[Houston]_HMID_LMI City,Houston HAP[Houston]_HMID_LMI City,23,normalized_key,0.8
GPE,Ingleside Village - 1910,Ingleside Village - 1910,23,normalized_key,0.8
GPE,Kingsland Park,Kingsland Park,23,normalized_key,0.8
GPE,Kingsland Park - 23420,Kingsland Park - 23420,23,normalized_key,0.8
GPE,Lively Oaks,Lively Oaks,23,normalized_key,0.8
GPE,Lively Oaks - 8010,Lively Oaks - 8010,23,normalized_key,0.8
GPE,Livingston Village,Livingston Village,23,normalized_key,0.8
GPE,Livingston Village,Livingston Village -,23,normalized_key,0.8
GPE,Mustang Rd,Mustang Rd,23,normalized_key,0.8
GPE,"Orange, County","Orange, County",23,normalized_key,0.8
GPE,"Quail Ridge Rd, Danbury","Quail Ridge Rd, Danbury",23,normalized_key,0.8
GPE,SCADA Tower,SCADA Tower,23,normalized_key,0.8
GPE,San Francisco Street,San Francisco Street,23,normalized_key,0.8
GPE,San Jacinto Street,San Jacinto Street,23,normalized_key,0.8
GPE,South Rice - 5612,South Rice - 5612,23,normalized_key,0.8
GPE,Sulfer Creek,Sulfer Creek,23,normalized_key,0.8
GPE,the City of Eagle Lake,The City of Eagle Lake,23,normalized_key,0.8
GPE,The City of Easton,The City of Easton,23,normalized_key,0.8
GPE,the City of Lexington,The City of Lexington,23,normalized_key,0.8
GPE,The City of Mont,The City of Mont,23,normalized_key,0.8
GPE,The City of Palmhurst,The City of Palmhurst,23,normalized_key,0.8
GPE,the City of Sealy,The City of Sealy,23,normalized_key,0.8
GPE,Twin City,Twin City,23,normalized_key,0.8
GPE,Tyer County,Tyer County,23,normalized_key,0.8
GPE,West Avenue L,West Avenue L,23,normalized_key,0.8
GPE,West Bellfort,West Bellfort,23,normalized_key,0.8
GPE,West Little York Apartments -,West Little York Apartments -,23,normalized_key,0.8
GPE,the City of Bremond,the City of Bremond,23,normalized_key,0.8
GPE,the City of Cross,the City of Cross,23,normalized_key,0.8
GPE,the City of Hempstead Blasingame Water Treatment Plant - 21898,the City of Hempstead Blasingame Water Treatment Plant - 21898,23,normalized_key,0.8
GPE,the City of San Felipe,the City of San Felipe,23,normalized_key,0.8
ORG,"4,000,000.00 State Agency","4,000,000.00 State Agency",22,normalized_key,0.8
ORG,"6,000,000.00 State Agency","6,000,000.00 State Agency",22,normalized_key,0.8
ORG,City Warehouse,City Warehouse,22,normalized_key,0.8
ORG,Crabbs Prairie Volunteer Fire Department,Crabbs Prairie Volunteer Fire Department,22,normalized_key,0.8
ORG,Smith County,Smith County,22,normalized_key,0.8
ORG,the GLO’s Construction Standards and Specifications,the GLO’s Construction Standards and Specifications,22,normalized_key,0.8
ORG,"the Tomoe Engineering USA, Inc.","the Tomoe Engineering USA, Inc.",22,normalized_key,0.8
ORG,the Woodville Fire Department,the Woodville Fire Department,22,normalized_key,0.8
ORG,the county¿s Radio Towers,the county¿s Radio Towers,22,normalized_key,0.8
GPE,61st Street,61st Street,22,normalized_key,0.8
GPE,Buyout City of Eastland,Buyout City of Eastland,22,normalized_key,0.8
GPE,Dalian Street,Dalian Street,22,normalized_key,0.8
GPE,East Collin Street,East Collin Street,22,normalized_key,0.8
GPE,East city,east city,22,normalized_key,0.8
GPE,Encino,Encino,22,normalized_key,0.8
GPE,Goode,Goode,22,normalized_key,0.8
GPE,Houston,Houston-,22,normalized_key,0.8
GPE,Hidden Valley,Hidden Valley,22,normalized_key,0.8
GPE,Janning,Janning,22,normalized_key,0.8
GPE,Magnolia Street,Magnolia Street,22,normalized_key,0.8
GPE,"Mathis, City","Mathis, City",22,normalized_key,0.8
GPE,Mustang,Mustang,22,normalized_key,0.8
GPE,Newtcon County,Newtcon County,22,normalized_key,0.8
GPE,North 4th Street,North 4th Street,22,normalized_key,0.8
GPE,North Fifth Street,North Fifth Street,22,normalized_key,0.8
GPE,North Riverbend,North Riverbend,22,normalized_key,0.8
GPE,Parkway,Parkway,22,normalized_key,0.8
GPE,Peace Haven,Peace Haven,22,normalized_key,0.8
GPE,Rabbs Bayou,Rabbs Bayou,22,normalized_key,0.8
GPE,STDC,STDC,22,normalized_key,0.8
GPE,San Marcos Avenue,San Marcos Avenue,22,normalized_key,0.8
GPE,Scott Street,Scott Street,22,normalized_key,0.8
GPE,Stonegate Manor,Stonegate Manor,22,normalized_key,0.8
GPE,Stonegate Manor - 4121,Stonegate Manor - 4121,22,normalized_key,0.8
GPE,The City of Clear Lake Shores,The City of Clear Lake Shores,22,normalized_key,0.8
GPE,The City of Fayetteville,The City of Fayetteville,22,normalized_key,0.8
GPE,the City of San Augustine,the City of San Augustine,22,normalized_key,0.8
GPE,the City of Corrigan Water Storage Rehab,the City of Corrigan Water Storage Rehab,22,normalized_key,0.8
GPE,the City of Fulshear,the City of Fulshear,22,normalized_key,0.8
GPE,the City of La Grulla Water Treatment Facility,the City of La Grulla Water Treatment Facility,22,normalized_key,0.8
TX_COUNTY,Bastrop County,BASTROP COUNTY,22,normalized_key,0.8
ORG,CR401 (County Line Road,CR401 (County Line Road,21,normalized_key,0.8
ORG,City of San Felipe,City of San Felipe,21,normalized_key,0.8
ORG,HGAC-GLO#13-308-000-7583,HGAC-GLO#13-308-000-7583,21,normalized_key,0.8
ORG,State-Managed City,State-Managed City,21,normalized_key,0.8
ORG,TX The City of Bridge City,TX The City of Bridge City,21,normalized_key,0.8
ORG,The Gregg County Fairgrounds Exhibit Bldg Shelter,The Gregg County Fairgrounds Exhibit Bldg Shelter,21,normalized_key,0.8
ORG,Urgent Need City,Urgent Need City,21,normalized_key,0.8
ORG,WEST CENTRAL TEXAS COUNCIL OF,WEST CENTRAL TEXAS COUNCIL OF,21,normalized_key,0.8
GPE,19th St,19th St,21,normalized_key,0.8
GPE,Aspen,Aspen,21,normalized_key,0.8
GPE,Bridge,Bridge,21,normalized_key,0.8
