subject_type,subject_text,object_type,object_text,relation,context_window,weight
ORG,Date Total Projected Budget,TX_COUNTY,Houston County,cooccurs,sentence,3
ORG,Completed Activity Actual End Date,TX_COUNTY,Houston County,cooccurs,sentence,3
ORG,NON-HOUSING Projected End Date,TX_COUNTY,Houston County,cooccurs,sentence,3
ORG,Project Number,TX_COUNTY,Waller County,cooccurs,sentence,3
ORG,Completed Activity Actual End Date,TX_COUNTY,Hardin County,cooccurs,sentence,3
ORG,Street Improvements,TX_COUNTY,County Of Willacy County,cooccurs,sentence,3
ORG,COCC,TX_COUNTY,County Of Willacy County,cooccurs,sentence,3
ORG,NON-HOUSING Projected End Date,TX_COUNTY,Matagorda County,cooccurs,sentence,3
ORG,NON-HOUSING Projected End Date,TX_COUNTY,Walker County,cooccurs,sentence,3
ORG,Project Number,TX_COUNTY,San Patricio County,cooccurs,sentence,3
ORG,Project Number,TX_COUNTY,Robertson County,cooccurs,sentence,3
ORG,Project Number,TX_COUNTY,Panola County,cooccurs,sentence,3
ORG,Date Total Projected Budget,TX_COUNTY,Madison County,cooccurs,sentence,3
ORG,NON-HOUSING Projected End Date,TX_COUNTY,Harrison County,cooccurs,sentence,3
ORG,Date Total Projected Budget,TX_COUNTY,Grimes County,cooccurs,sentence,3
ORG,Completed Activity Actual End Date,TX_COUNTY,Fort Bend County,cooccurs,sentence,3
ORG,NON-HOUSING Projected End Date,TX_COUNTY,Fort Bend County,cooccurs,sentence,3
ORG,Total Funds,TX_COUNTY,Chambers County,cooccurs,sentence,3
ORG,NON-HOUSING Projected End Date,TX_COUNTY,Burleson County,cooccurs,sentence,3
ORG,Total Funds,DISASTER,Hurricane Ike,cooccurs,sentence,3
ORG,newacct04112013 Program Income Account,TX_COUNTY,Brazos County,cooccurs,sentence,3
ORG,Urgent Need,TX_COUNTY,Grimes County,cooccurs,sentence,3
ORG,Flood and Drainage Facilities,TX_COUNTY,Chambers County,cooccurs,sentence,3
ORG,Sewer Facilities,TX_COUNTY,Jasper County,cooccurs,sentence,3
ORG,Texas Activity Progress Narrative,TX_COUNTY,Harrison County,cooccurs,sentence,3
ORG,Planning Products,TX_COUNTY,Trinity County,cooccurs,sentence,3
ORG,Planning Products,TX_COUNTY,Shelby County,cooccurs,sentence,3
ORG,Planning Products,TX_COUNTY,San Augustine County,cooccurs,sentence,3
ORG,Planning Products,TX_COUNTY,Houston County,cooccurs,sentence,3
ORG,Planning Products,TX_COUNTY,Angelina County,cooccurs,sentence,3
ORG,Planning Products,TX_COUNTY,Montgomery County,cooccurs,sentence,3
ORG,Planning Products,TX_COUNTY,Willacy County,cooccurs,sentence,3
ORG,Planning Products,TX_COUNTY,Harris County,cooccurs,sentence,3
ORG,Texas Activity Progress Narrative,TX_COUNTY,Fort Bend County,cooccurs,sentence,3
DISASTER,Hurricane Ike,TX_COUNTY,Orange County,cooccurs,sentence,3
DISASTER,Hurricane Ike,TX_COUNTY,Walker County,cooccurs,sentence,3
ORG,GLO,TX_COUNTY,County Of Kleberg County,cooccurs,sentence,3
ORG,GLO,TX_COUNTY,County Of Houston County,cooccurs,sentence,3
ORG,GLO,TX_COUNTY,County Of Hardin County,cooccurs,sentence,3
ORG,Sewer Facilities,TX_COUNTY,County Of Angelina County,cooccurs,sentence,3
ORG,GLO,TX_COUNTY,County Of Jefferson County,cooccurs,sentence,3
ORG,Office of Rural Community Affairs,TX_COUNTY,Brazoria County,cooccurs,sentence,3
ORG,Units 0,DISASTER,Ike,cooccurs,sentence,3
ORG,QPR,TX_COUNTY,Jefferson County,cooccurs,sentence,3
ORG,DRS,TX_COUNTY,Brazos County,cooccurs,sentence,3
ORG,DRS,TX_COUNTY,Victoria County,cooccurs,sentence,3
ORG,Public Facilities,TX_COUNTY,Shelby County,cooccurs,sentence,3
ORG,DRS,TX_COUNTY,San Augustine County,cooccurs,sentence,3
ORG,DRS,TX_COUNTY,Rusk County,cooccurs,sentence,3
ORG,DRS,DISASTER,Hurricane Location,cooccurs,sentence,3
ORG,DRS,TX_COUNTY,Nueces County,cooccurs,sentence,3
ORG,DRS,TX_COUNTY,Kleberg County,cooccurs,sentence,3
ORG,DRS,TX_COUNTY,Harrison County,cooccurs,sentence,3
ORG,DRS,TX_COUNTY,Fort Bend County,cooccurs,sentence,3
ORG,DRS,TX_COUNTY,CALHOUN COUNTY,cooccurs,sentence,3
ORG,DRS,TX_COUNTY,Brooks County,cooccurs,sentence,3
ORG,Units 0 Beneficiaries,TX_COUNTY,Harris County,cooccurs,sentence,3
ORG,Water Facilities,TX_COUNTY,County Of Refugio County,cooccurs,sentence,3
ORG,COCC,TX_COUNTY,Bee County,cooccurs,sentence,3
ORG,Urgent Need Texas General Land Office Total Projected Budget,TX_COUNTY,Harris County,cooccurs,sentence,3
ORG,COCC,TX_COUNTY,CALHOUN COUNTY,cooccurs,sentence,3
ORG,COCC,TX_COUNTY,Gonzales County,cooccurs,sentence,3
ORG,Non-Match Funds,TX_COUNTY,Refugio County,cooccurs,sentence,3
ORG,Non-Match Funds,TX_COUNTY,Tyler County,cooccurs,sentence,3
ORG,Street Improvements,TX_COUNTY,Waller County,cooccurs,sentence,3
ORG,Direct Benefit,PROGRAM,Homeowner Reimbursement Program,cooccurs,sentence,3
ORG,Non-Match Funds,DISASTER,Hurricane Harvey,cooccurs,sentence,3
ORG,Drainage Facilities,TX_COUNTY,Matagorda County,cooccurs,sentence,3
ORG,Buyout Program,TX_COUNTY,Liberty County,cooccurs,sentence,3
ORG,Flood and Drainage Facilities,TX_COUNTY,Colorado County,cooccurs,sentence,3
ORG,Buyout Program,TX_COUNTY,Jasper County,cooccurs,sentence,3
ORG,Street Improvements,TX_COUNTY,Goliad County,cooccurs,sentence,3
ORG,Flood and Drainage,TX_COUNTY,Caldwell County,cooccurs,sentence,3
ORG,Street Improvements,TX_COUNTY,Polk County,cooccurs,sentence,3
ORG,GLO,PROGRAM,Economic Revitalization Program,cooccurs,sentence,3
ORG,Urgent Need,TX_COUNTY,Waller County,cooccurs,sentence,3
ORG,Affordable Rental Housing Under Way Activity Description,PROGRAM,Affordable Rental Program,cooccurs,sentence,3
ORG,Planning/Administration or Unprogrammed Funds,DISASTER,Harvey,cooccurs,sentence,3
ORG,State Agency,DISASTER,Hurricane Harvey,cooccurs,sentence,3
ORG,State Agency,PROGRAM,Economic Revitalization Program,cooccurs,sentence,3
ORG,Water Facilities,DISASTER,Ike,cooccurs,sentence,3
ORG,Public Improvement,TX_COUNTY,CALHOUN COUNTY,cooccurs,sentence,3
ORG,Drainage Facilities,TX_COUNTY,Galveston County,cooccurs,sentence,3
ORG,Flood and Drainage,TX_COUNTY,Jefferson County,cooccurs,sentence,3
ORG,Flood and Drainage,TX_COUNTY,Refugio County,cooccurs,sentence,3
ORG,Project Delivery and Administration,TX_COUNTY,Harris County,cooccurs,sentence,3
ORG,Flood and Drainage,TX_COUNTY,Orange County,cooccurs,sentence,3
ORG,Non-Match Funds,TX_COUNTY,Hidalgo County,cooccurs,sentence,3
ORG,Flood & Drainage,TX_COUNTY,Orange County,cooccurs,sentence,3
ORG,Project Title,TX_COUNTY,Chambers County,cooccurs,sentence,3
PROGRAM,Homeowner Assistance Program,TX_COUNTY,Chambers County,cooccurs,sentence,3
PROGRAM,Affordable Rental Program,TX_COUNTY,Chambers County,cooccurs,sentence,3
ORG,Texas General Land Office NA Benefit Report Type,TX_COUNTY,Orange County,cooccurs,sentence,3
ORG,State Agency,TX_COUNTY,Orange County,cooccurs,sentence,3
ORG,Flood and Drainage Facilities,TX_COUNTY,Madison County,cooccurs,sentence,3
ORG,FEMA,TX_COUNTY,Harris County,cooccurs,sentence,3
ORG,La Porte,TX_COUNTY,Harris County,cooccurs,sentence,3
ORG,Street Improvements,TX_COUNTY,Grimes County,cooccurs,sentence,3
ORG,Flood and Drainage,TX_COUNTY,Jim Wells County,cooccurs,sentence,3
