category,year,quarter,heading_text,section_count,total_lines,total_chars
Hurricane_Rita2,2014,3,Benefit Type,5,59,791
Hurricane_Rita2,2014,3,Activity Progress Narrative,5,268,3916
Hurricane_Rita2,2014,3,Activity Description,5,54,4219
Hurricane_Rita2,2014,3,Activitiy Category,5,49,650
Hurricane_Rita2,2014,3,Project # / Title,4,10,198
Hurricane_Rita2,2014,3,"· Additionally, Most Homes/sites May Require",1,10,626
Hurricane_Rita2,2014,3,Review By HUD,1,3,42
Hurricane_Rita2,2014,3,Recovery Needs,1,18,2207
Hurricane_Rita2,2014,3,QPR Contact,1,1,12
Hurricane_Rita2,2014,3,Public Comment,1,61,1362
Hurricane_Rita2,2014,3,Overall Progress Narrative,1,29,1172
Hurricane_Rita2,2014,3,Obligation Date,1,2,26
Hurricane_Rita2,2014,3,No Other Funding Sources Found,1,5,97
Hurricane_Rita2,2014,3,LOCCS Authorized Amount,1,2,39
Hurricane_Rita2,2014,3,Grantee Name,1,2,24
Hurricane_Rita2,2014,3,Grantee,1,6,113
Hurricane_Rita2,2014,3,Grant Status,1,39,960
Hurricane_Rita2,2014,3,Grant,1,2,17
Hurricane_Rita2,2014,3,"Following Increases, As Applicable",1,1,35
Hurricane_Rita2,2014,3,Estimated PI/RL Funds,1,2,27
Hurricane_Rita2,2014,3,Document,1,2,70
Hurricane_Rita2,2014,3,Disasters,1,4,53
Hurricane_Rita2,2014,3,Disaster Damage,1,21,2621
Hurricane_Rita2,2014,3,Cost Of Building The Home,1,6,265
Hurricane_Rita2,2014,3,Contract End Date,1,2,46
Hurricane_Rita2,2014,3,Award Date,1,2,21
Hurricane_Rita2,2014,3,"3710 Magnolia, Beaumont, Jefferson County, TX. 77703",1,6,521
Wildfire_I,2014,3,Responsible Organization,6,50,866
Wildfire_I,2014,3,Projected Start Date,6,6,126
Wildfire_I,2014,3,Projected End Date,6,6,114
Wildfire_I,2014,3,National Objective,6,28,560
Wildfire_I,2014,3,Location Description,6,48,3954
Wildfire_I,2014,3,Completed Activity Actual End Date,6,40,679
Wildfire_I,2014,3,Benefit Type,6,78,1007
Wildfire_I,2014,3,Activity Progress Narrative,6,260,4388
Wildfire_I,2014,3,Activity Description,6,59,5790
Wildfire_I,2014,3,Activitiy Category,6,62,635
Wildfire_I,2014,3,Project # / Title,3,6,126
Wildfire_I,2014,3,Match Contributed,2,15,164
Wildfire_I,2014,3,Review By HUD,1,3,41
Wildfire_I,2014,3,Recovery Needs,1,33,3555
Wildfire_I,2014,3,QPR Contact,1,1,12
Wildfire_I,2014,3,Public Comment,1,49,1601
Wildfire_I,2014,3,Overall Progress Narrative,1,44,1671
Wildfire_I,2014,3,Obligation Date,1,1,16
Wildfire_I,2014,3,LOCCS Authorized Amount,1,2,38
Wildfire_I,2014,3,Grantee Name,1,2,24
Wildfire_I,2014,3,Grantee,1,6,113
Wildfire_I,2014,3,Grant Status,1,36,627
Wildfire_I,2014,3,Grant,1,2,17
Wildfire_I,2014,3,Estimated PI/RL Funds,1,1,22
Wildfire_I,2014,3,Document,1,2,70
Wildfire_I,2014,3,Disasters,1,4,50
Wildfire_I,2014,3,Disaster Damage,1,5,551
Wildfire_I,2014,3,Contract End Date,1,2,46
Wildfire_I,2014,3,Award Date,1,1,11
Hurricane_Ike,2014,4,Responsible Organization,1325,5327,118753
Hurricane_Ike,2014,4,Projected Start Date,1325,1325,27825
Hurricane_Ike,2014,4,Projected End Date,1325,1325,25175
Hurricane_Ike,2014,4,National Objective,1325,6620,133713
Hurricane_Ike,2014,4,Location Description,1325,7198,447971
Hurricane_Ike,2014,4,Completed Activity Actual End Date,1325,7945,112929
Hurricane_Ike,2014,4,Benefit Type,1325,17215,214709
Hurricane_Ike,2014,4,Activity Progress Narrative,1325,43623,684691
Hurricane_Ike,2014,4,Activity Description,1325,12423,1137329
Hurricane_Ike,2014,4,Activitiy Category,1325,13238,147614
Hurricane_Ike,2014,4,Program Income Account,393,8987,190006
Hurricane_Ike,2014,4,No Other Funding Sources Found,18,113,2299
Hurricane_Ike,2014,4,DREF,8,32,1672
Hurricane_Ike,2014,4,Beneficiaries Performance Measures,5,177,2169
Hurricane_Ike,2014,4,Project # / Title,4,4,72
Hurricane_Ike,2014,4,Match Contributed,3,30,329
Hurricane_Ike,2014,4,>DREF,3,11,487
Hurricane_Ike,2014,4,LMI%,2,7,81
Hurricane_Ike,2014,4,HGAC,2,19,227
Hurricane_Ike,2014,4,Texas - GLO,1,1,11
Hurricane_Ike,2014,4,Set Asides,1,20,1198
Hurricane_Ike,2014,4,Review By HUD,1,3,44
Hurricane_Ike,2014,4,Recovery Needs,1,2,21
Hurricane_Ike,2014,4,QPR Contact,1,1,12
Hurricane_Ike,2014,4,Project Summary,1,33,444
Hurricane_Ike,2014,4,Planning,1,8,793
Hurricane_Ike,2014,4,Obligation Date,1,2,26
Hurricane_Ike,2014,4,Locations,1,34,1636
Hurricane_Ike,2014,4,LOCCS Authorized Amount,1,2,41
Hurricane_Ike,2014,4,Key Items,1,8,650
Hurricane_Ike,2014,4,INFRASTRUCTURE ACTIVITIES,1,11,865
Hurricane_Ike,2014,4,HOUSING ACTIVITIES,1,46,2078
Hurricane_Ike,2014,4,Grantee Name,1,2,24
Hurricane_Ike,2014,4,Grantee,1,5,66
Hurricane_Ike,2014,4,Grant Status,1,10,191
Hurricane_Ike,2014,4,Fire Station #1 & #2,1,8,470
Hurricane_Ike,2014,4,Estimated PI/RL Funds,1,2,31
Hurricane_Ike,2014,4,Dolly. (DREF Eligibility: Category C - Individual Mitigation Measure),1,3,71
Hurricane_Ike,2014,4,Distinct Improvement Phases,1,12,864
Hurricane_Ike,2014,4,Disasters,1,29,430
Hurricane_Ike,2014,4,Disaster Damage,1,1,16
Hurricane_Ike,2014,4,"Crabbs Prairie VFD, 28 FM 1696 West, Crabbs Prairie, Texas - Walker County, Texas",1,5,436
Hurricane_Ike,2014,4,Control District Channel B-115.,1,3,227
Hurricane_Ike,2014,4,Contract End Date,1,2,46
Hurricane_Ike,2014,4,"Construction Shall Take Place At The Following Locations In Hitchcock, TX",1,19,616
Hurricane_Ike,2014,4,Construction Shall Take Place At The Following Locations,1,14,328
Hurricane_Ike,2014,4,"Construction Shall Take Place Along The Following Roadways In Shelby County, Texas",1,22,1171
Hurricane_Ike,2014,4,Code Enforcement,1,4,350
Hurricane_Ike,2014,4,Award Date,1,1,11
Hurricane_Ike,2014,4,Appurtenances At Each Of The Following Locations,1,13,1154
Hurricane_Ike,2014,4,And Associated Appurtenances. Construction Shall Take Place At The Following Locations,1,27,3098
Hurricane_Ike,2014,4,Activity Locations,1,153,1545
Hurricane_Ike,2014,4,0001 / ADMINISTRATION,1,1,21
Hurricane_Rita1,2014,4,Review By HUD,1,3,41
Hurricane_Rita1,2014,4,Responsible Organization,1,4,55
Hurricane_Rita1,2014,4,Recovery Needs,1,10,1178
Hurricane_Rita1,2014,4,QPR Contact,1,1,12
Hurricane_Rita1,2014,4,Public Comment,1,2,21
Hurricane_Rita1,2014,4,Projected Start Date,1,1,21
Hurricane_Rita1,2014,4,Projected End Date,1,1,19
Hurricane_Rita1,2014,4,Project # / Title,1,2,42
Hurricane_Rita1,2014,4,Overall Progress Narrative,1,58,952
Hurricane_Rita1,2014,4,Obligation Date,1,2,26
Hurricane_Rita1,2014,4,National Objective,1,5,101
Hurricane_Rita1,2014,4,Location Description,1,3,195
Hurricane_Rita1,2014,4,LOCCS Authorized Amount,1,2,38
Hurricane_Rita1,2014,4,Grantee Name,1,2,24
Hurricane_Rita1,2014,4,Grantee,1,6,113
Hurricane_Rita1,2014,4,Grant Status,1,14,494
Hurricane_Rita1,2014,4,Grant,1,2,17
Hurricane_Rita1,2014,4,Estimated PI/RL Funds,1,2,27
Hurricane_Rita1,2014,4,Document,1,2,72
Hurricane_Rita1,2014,4,Disasters,1,31,384
Hurricane_Rita1,2014,4,Disaster Damage,1,4,401
Hurricane_Rita1,2014,4,Contract End Date,1,2,46
Hurricane_Rita1,2014,4,Completed Activity Actual End Date,1,7,118
Hurricane_Rita1,2014,4,Benefit Type,1,14,170
Hurricane_Rita1,2014,4,Award Date,1,2,21
Hurricane_Rita1,2014,4,Activity Progress Narrative,1,53,976
Hurricane_Rita1,2014,4,Activity Description,1,4,291
Hurricane_Rita1,2014,4,Activitiy Category,1,11,96
Hurricane_Rita2,2014,4,Responsible Organization,5,53,785
Hurricane_Rita2,2014,4,Projected Start Date,5,5,105
Hurricane_Rita2,2014,4,Projected End Date,5,5,95
Hurricane_Rita2,2014,4,National Objective,5,33,534
Hurricane_Rita2,2014,4,Location Description,5,29,1424
Hurricane_Rita2,2014,4,Completed Activity Actual End Date,5,25,454
Hurricane_Rita2,2014,4,Benefit Type,5,47,667
Hurricane_Rita2,2014,4,Activity Progress Narrative,5,238,3757
Hurricane_Rita2,2014,4,Activity Description,5,28,2580
Hurricane_Rita2,2014,4,Activitiy Category,5,65,873
Hurricane_Rita2,2014,4,Project # / Title,3,6,126
Hurricane_Rita2,2014,4,Review By HUD,1,3,42
Hurricane_Rita2,2014,4,Recovery Needs,1,16,1940
Hurricane_Rita2,2014,4,QPR Contact,1,1,12
Hurricane_Rita2,2014,4,Public Comment,1,9,319
Hurricane_Rita2,2014,4,Project Summary,1,47,629
Hurricane_Rita2,2014,4,Overall Progress Narrative,1,33,1441
Hurricane_Rita2,2014,4,Obligation Date,1,2,26
Hurricane_Rita2,2014,4,No Other Funding Sources Found,1,8,185
Hurricane_Rita2,2014,4,LOCCS Authorized Amount,1,2,39
Hurricane_Rita2,2014,4,Grantee Name,1,2,24
Hurricane_Rita2,2014,4,Grantee,1,6,113
Hurricane_Rita2,2014,4,Grant Status,1,36,625
Hurricane_Rita2,2014,4,Grant,1,2,17
Hurricane_Rita2,2014,4,Estimated PI/RL Funds,1,2,27
Hurricane_Rita2,2014,4,Document,1,2,72
Hurricane_Rita2,2014,4,Disasters,1,4,53
Hurricane_Rita2,2014,4,Disaster Damage,1,23,2623
Hurricane_Rita2,2014,4,Contract End Date,1,2,46
Hurricane_Rita2,2014,4,Award Date,1,2,21
Wildfire_I,2014,4,Responsible Organization,7,43,806
Wildfire_I,2014,4,Projected Start Date,7,7,147
Wildfire_I,2014,4,Projected End Date,7,7,133
Wildfire_I,2014,4,National Objective,7,35,707
Wildfire_I,2014,4,Location Description,7,42,3728
Wildfire_I,2014,4,Completed Activity Actual End Date,7,49,807
Wildfire_I,2014,4,Benefit Type,7,96,1260
Wildfire_I,2014,4,Activity Progress Narrative,7,301,5117
Wildfire_I,2014,4,Activity Description,7,76,6078
Wildfire_I,2014,4,Activitiy Category,7,76,822
Wildfire_I,2014,4,Project # / Title,3,6,126
Wildfire_I,2014,4,Review By HUD,1,3,41
Wildfire_I,2014,4,Recovery Needs,1,34,2755
Wildfire_I,2014,4,QPR Contact,1,1,12
Wildfire_I,2014,4,Public Comment,1,9,363
Wildfire_I,2014,4,Overall Progress Narrative,1,39,567
Wildfire_I,2014,4,Obligation Date,1,1,16
Wildfire_I,2014,4,Match Contributed,1,3,27
Wildfire_I,2014,4,LOCCS Authorized Amount,1,2,38
Wildfire_I,2014,4,Grantee Name,1,2,24
Wildfire_I,2014,4,Grantee,1,6,113
Wildfire_I,2014,4,Grant Status,1,83,2846
Wildfire_I,2014,4,Grant,1,2,17
Wildfire_I,2014,4,Follows,1,7,386
Wildfire_I,2014,4,Estimated PI/RL Funds,1,1,22
Wildfire_I,2014,4,Document,1,2,72
Wildfire_I,2014,4,Disasters,1,4,50
Wildfire_I,2014,4,Disaster Damage,1,5,551
Wildfire_I,2014,4,Contract End Date,1,2,46
Wildfire_I,2014,4,Award Date,1,1,11
Wildfire_I,2014,4,Activity Locations,1,83,906
Hurricane_Ike,2015,1,Responsible Organization,1315,5284,119481
Hurricane_Ike,2015,1,Projected Start Date,1315,1315,27615
Hurricane_Ike,2015,1,Projected End Date,1315,1315,24985
Hurricane_Ike,2015,1,National Objective,1315,6570,132703
Hurricane_Ike,2015,1,Location Description,1315,7839,508050
Hurricane_Ike,2015,1,Completed Activity Actual End Date,1315,7885,111847
Hurricane_Ike,2015,1,Benefit Type,1315,17085,211637
Hurricane_Ike,2015,1,Activity Progress Narrative,1315,43251,681571
Hurricane_Ike,2015,1,Activity Description,1315,12571,1154263
Hurricane_Ike,2015,1,Activitiy Category,1315,13138,144842
Hurricane_Ike,2015,1,Program Income Account,382,8869,192582
Hurricane_Ike,2015,1,LMI%,62,188,2328
Hurricane_Ike,2015,1,No Other Funding Sources Found,16,100,2027
Hurricane_Ike,2015,1,DREF,8,32,1672
Hurricane_Ike,2015,1,Activity Locations,8,579,6184
Hurricane_Ike,2015,1,Beneficiaries Performance Measures,5,177,2169
Hurricane_Ike,2015,1,Project # / Title,4,4,72
Hurricane_Ike,2015,1,Match Contributed,3,30,325
Hurricane_Ike,2015,1,>DREF,3,11,487
Hurricane_Ike,2015,1,Texas - GLO,1,1,11
Hurricane_Ike,2015,1,Set Asides,1,23,1251
Hurricane_Ike,2015,1,Review By HUD,1,3,44
Hurricane_Ike,2015,1,Recovery Needs,1,2,21
Hurricane_Ike,2015,1,QPR Contact,1,1,12
Hurricane_Ike,2015,1,Progress Toward Required Numeric Targets,1,60,962
Hurricane_Ike,2015,1,Obligation Date,1,2,26
Hurricane_Ike,2015,1,Locations,1,34,1638
Hurricane_Ike,2015,1,LOCCS Authorized Amount,1,2,41
Hurricane_Ike,2015,1,HGAC,1,10,118
Hurricane_Ike,2015,1,Grantee Name,1,2,24
Hurricane_Ike,2015,1,Grantee,1,5,66
Hurricane_Ike,2015,1,Grant Status,1,9,151
Hurricane_Ike,2015,1,Fire Station #1 & #2,1,8,470
Hurricane_Ike,2015,1,Estimated PI/RL Funds,1,2,31
Hurricane_Ike,2015,1,Dolly. (DREF Eligibility: Category C - Individual Mitigation Measure),1,3,71
Hurricane_Ike,2015,1,Distinct Improvement Phases,1,12,864
Hurricane_Ike,2015,1,Disasters,1,29,427
Hurricane_Ike,2015,1,Disaster Damage,1,1,16
Hurricane_Ike,2015,1,Control District Channel B-115.,1,3,229
Hurricane_Ike,2015,1,Contract End Date,1,2,40
Hurricane_Ike,2015,1,"Construction Shall Take Place At The Following Locations In Hitchcock, TX",1,20,695
Hurricane_Ike,2015,1,Construction Shall Take Place At The Following Locations,1,14,330
Hurricane_Ike,2015,1,"Construction Shall Take Place Along The Following Roadways In Shelby County, Texas",1,22,1186
Hurricane_Ike,2015,1,Award Date,1,1,11
Hurricane_Ike,2015,1,Appurtenances At Each Of The Following Locations,1,13,1154
Hurricane_Ike,2015,1,And Associated Appurtenances. Construction Shall Take Place At The Following Locations,1,27,3098
Hurricane_Ike,2015,1,0001 / ADMINISTRATION,1,1,21
Hurricane_Rita1,2015,1,Responsible Organization,2,16,293
Hurricane_Rita1,2015,1,Projected Start Date,2,2,42
Hurricane_Rita1,2015,1,Projected End Date,2,2,38
Hurricane_Rita1,2015,1,Project # / Title,2,4,84
Hurricane_Rita1,2015,1,National Objective,2,8,156
Hurricane_Rita1,2015,1,Location Description,2,5,305
Hurricane_Rita1,2015,1,Completed Activity Actual End Date,2,12,210
Hurricane_Rita1,2015,1,Benefit Type,2,24,337
Hurricane_Rita1,2015,1,Activity Progress Narrative,2,105,1658
Hurricane_Rita1,2015,1,Activity Description,2,14,1328
Hurricane_Rita1,2015,1,Activitiy Category,2,19,182
Hurricane_Rita1,2015,1,Review By HUD,1,3,41
Hurricane_Rita1,2015,1,Recovery Needs,1,10,1178
Hurricane_Rita1,2015,1,QPR Contact,1,1,12
Hurricane_Rita1,2015,1,Public Comment,1,2,21
Hurricane_Rita1,2015,1,Overall Progress Narrative,1,58,952
Hurricane_Rita1,2015,1,Obligation Date,1,2,26
Hurricane_Rita1,2015,1,Match Contributed,1,12,123
Hurricane_Rita1,2015,1,LOCCS Authorized Amount,1,2,38
Hurricane_Rita1,2015,1,Key Points,1,7,528
Hurricane_Rita1,2015,1,Grantee Name,1,2,24
Hurricane_Rita1,2015,1,Grantee,1,6,113
Hurricane_Rita1,2015,1,Grant Status,1,11,225
Hurricane_Rita1,2015,1,Grant,1,2,17
Hurricane_Rita1,2015,1,Estimated PI/RL Funds,1,2,27
Hurricane_Rita1,2015,1,Document,1,2,69
Hurricane_Rita1,2015,1,Disasters,1,31,384
Hurricane_Rita1,2015,1,Disaster Damage,1,4,401
Hurricane_Rita1,2015,1,Contract End Date,1,2,46
Hurricane_Rita1,2015,1,Award Date,1,2,21
Hurricane_Rita2,2015,1,Responsible Organization,5,55,855
Hurricane_Rita2,2015,1,Projected Start Date,5,5,105
Hurricane_Rita2,2015,1,Projected End Date,5,5,95
Hurricane_Rita2,2015,1,National Objective,5,22,439
Hurricane_Rita2,2015,1,Location Description,5,17,1110
Hurricane_Rita2,2015,1,Completed Activity Actual End Date,5,30,493
Hurricane_Rita2,2015,1,Benefit Type,5,59,799
Hurricane_Rita2,2015,1,Activity Progress Narrative,5,228,3724
Hurricane_Rita2,2015,1,Activity Description,5,47,3397
Hurricane_Rita2,2015,1,Activitiy Category,5,48,492
Hurricane_Rita2,2015,1,Project # / Title,3,6,126
Hurricane_Rita2,2015,1,Review By HUD,1,3,42
Hurricane_Rita2,2015,1,Recovery Needs,1,16,1940
Hurricane_Rita2,2015,1,QPR Contact,1,1,12
Hurricane_Rita2,2015,1,Public Comment,1,11,497
Hurricane_Rita2,2015,1,Project Summary,1,47,629
Hurricane_Rita2,2015,1,Overall Progress Narrative,1,33,1441
Hurricane_Rita2,2015,1,Obligation Date,1,2,26
Hurricane_Rita2,2015,1,No Other Funding Sources Found,1,7,180
Hurricane_Rita2,2015,1,LOCCS Authorized Amount,1,2,39
Hurricane_Rita2,2015,1,Key Items,1,1,10
Hurricane_Rita2,2015,1,Grantee Name,1,2,24
Hurricane_Rita2,2015,1,Grantee,1,6,113
Hurricane_Rita2,2015,1,Grant Status,1,35,527
Hurricane_Rita2,2015,1,Grant,1,2,17
Hurricane_Rita2,2015,1,Estimated PI/RL Funds,1,2,27
Hurricane_Rita2,2015,1,Document,1,2,69
Hurricane_Rita2,2015,1,Disasters,1,4,53
Hurricane_Rita2,2015,1,Disaster Damage,1,23,2623
Hurricane_Rita2,2015,1,Contract End Date,1,2,46
Hurricane_Rita2,2015,1,Award Date,1,2,21
Wildfire_I,2015,1,Responsible Organization,12,102,1652
Wildfire_I,2015,1,Projected Start Date,12,12,252
Wildfire_I,2015,1,Projected End Date,12,12,228
Wildfire_I,2015,1,National Objective,12,53,1054
Wildfire_I,2015,1,Location Description,12,58,4736
Wildfire_I,2015,1,Completed Activity Actual End Date,12,76,1254
Wildfire_I,2015,1,Benefit Type,12,150,1914
Wildfire_I,2015,1,Activity Progress Narrative,12,441,7857
Wildfire_I,2015,1,Activity Description,12,109,9518
Wildfire_I,2015,1,Activitiy Category,12,120,1285
Wildfire_I,2015,1,Project # / Title,4,8,168
Wildfire_I,2015,1,No Other Funding Sources Found,3,49,935
Wildfire_I,2015,1,Match Contributed,2,24,265
Wildfire_I,2015,1,Review By HUD,1,3,41
Wildfire_I,2015,1,Recovery Needs,1,34,2755
Wildfire_I,2015,1,QPR Contact,1,1,12
Wildfire_I,2015,1,Public Comment,1,8,177
Wildfire_I,2015,1,Overall Progress Narrative,1,43,600
Wildfire_I,2015,1,Obligation Date,1,1,16
Wildfire_I,2015,1,LOCCS Authorized Amount,1,2,38
Wildfire_I,2015,1,LMI%,1,7,125
Wildfire_I,2015,1,Key Items,1,9,715
Wildfire_I,2015,1,Grantee Name,1,2,24
Wildfire_I,2015,1,Grantee,1,6,113
Wildfire_I,2015,1,Grant Status,1,83,2837
Wildfire_I,2015,1,Grant,1,2,17
Wildfire_I,2015,1,Estimated PI/RL Funds,1,1,22
Wildfire_I,2015,1,Document,1,2,69
Wildfire_I,2015,1,Disasters,1,4,50
Wildfire_I,2015,1,Disaster Damage,1,5,551
Wildfire_I,2015,1,Contract End Date,1,2,46
Wildfire_I,2015,1,Award Date,1,1,11
Hurricane_Ike,2015,2,Responsible Organization,906,3656,79930
Hurricane_Ike,2015,2,Projected Start Date,906,906,19026
Hurricane_Ike,2015,2,Projected End Date,906,906,17214
Hurricane_Ike,2015,2,National Objective,906,4525,91394
Hurricane_Ike,2015,2,Location Description,906,6321,425715
Hurricane_Ike,2015,2,Completed Activity Actual End Date,906,6337,98949
Hurricane_Ike,2015,2,Benefit Type,906,12674,154134
Hurricane_Ike,2015,2,Activity Progress Narrative,906,32965,532702
Hurricane_Ike,2015,2,Activity Description,906,8719,834367
Hurricane_Ike,2015,2,Activitiy Category,906,9958,106926
Hurricane_Ike,2015,2,LMI%,604,3171,66157
Hurricane_Ike,2015,2,Program Income Account,264,6544,138462
Hurricane_Ike,2015,2,No Other Funding Sources Found,14,118,2851
Hurricane_Ike,2015,2,Activity Locations,11,730,8374
Hurricane_Ike,2015,2,DREF,8,31,1683
Hurricane_Ike,2015,2,Beneficiaries Performance Measures,5,206,2607
Hurricane_Ike,2015,2,Project # / Title,4,8,168
Hurricane_Ike,2015,2,Match Contributed,3,30,335
Hurricane_Ike,2015,2,"Hardin, Orange, Jefferson",2,4,214
Hurricane_Ike,2015,2,Set Asides,1,11,1087
Hurricane_Ike,2015,2,Review By HUD,1,3,44
Hurricane_Ike,2015,2,Recovery Needs,1,2,21
Hurricane_Ike,2015,2,QPR Q2 2015: 03/31/2015 – 06/30/2015,1,1,36
Hurricane_Ike,2015,2,QPR Contact,1,1,12
Hurricane_Ike,2015,2,Planning,1,8,793
Hurricane_Ike,2015,2,Overall Progress Narrative,1,38,670
Hurricane_Ike,2015,2,Obligation Date,1,2,26
Hurricane_Ike,2015,2,LOCCS Authorized Amount,1,2,41
Hurricane_Ike,2015,2,Key Items,1,8,419
Hurricane_Ike,2015,2,HGAC,1,13,161
Hurricane_Ike,2015,2,"Group 1, Census Tract 9502, Block Group 2, Census Tract 9502, Block Group 3",1,2,174
Hurricane_Ike,2015,2,Grantee Name,1,2,24
Hurricane_Ike,2015,2,Grantee,1,6,113
Hurricane_Ike,2015,2,Grant Status,1,10,198
Hurricane_Ike,2015,2,Grant,1,2,17
Hurricane_Ike,2015,2,Estimated PI/RL Funds,1,2,31
Hurricane_Ike,2015,2,Document,1,2,66
Hurricane_Ike,2015,2,Distinct Improvement Phases,1,12,864
Hurricane_Ike,2015,2,Disasters,1,32,461
Hurricane_Ike,2015,2,Disaster Damage,1,1,16
Hurricane_Ike,2015,2,"Countywide – Harris County, Texas",1,4,324
Hurricane_Ike,2015,2,Contract End Date,1,2,46
Hurricane_Ike,2015,2,"Construction Shall Take Place At The Following Locations In Hitchcock, TX",1,6,471
Hurricane_Ike,2015,2,Construction Shall Take Place At The Following Locations,1,17,542
Hurricane_Ike,2015,2,"Construction Shall Take Place Along The Following Roadways In Shelby County, Texas",1,25,1270
Hurricane_Ike,2015,2,Code Enforcement,1,5,459
Hurricane_Ike,2015,2,Award Date,1,1,11
Hurricane_Ike,2015,2,Address A Failure To Function Caused By Hurricane Ike. DREF,1,9,1032
Hurricane_Ike,2015,2,5) INFRASTRUCTURE ACTIVITIES,1,39,763
Hurricane_Ike,2015,2,4) HOUSING ACTIVITIES,1,12,890
Hurricane_Ike,2015,2,3) DRGR Grant Administration,1,5,411
Hurricane_Ike,2015,2,2800 Masters Drive.,1,4,356
Hurricane_Ike,2015,2,0001 / ADMINISTRATION,1,1,21
Hurricane_Rita1,2015,2,Responsible Organization,2,6,93
Hurricane_Rita1,2015,2,Projected Start Date,2,2,42
Hurricane_Rita1,2015,2,Projected End Date,2,2,38
Hurricane_Rita1,2015,2,Project # / Title,2,4,84
Hurricane_Rita1,2015,2,National Objective,2,21,301
Hurricane_Rita1,2015,2,Location Description,2,16,373
Hurricane_Rita1,2015,2,Completed Activity Actual End Date,2,9,151
Hurricane_Rita1,2015,2,Benefit Type,2,16,208
Hurricane_Rita1,2015,2,Activity Progress Narrative,2,126,1650
Hurricane_Rita1,2015,2,Activity Description,2,19,1941
Hurricane_Rita1,2015,2,Activitiy Category,2,39,584
Hurricane_Rita1,2015,2,Review By HUD,1,3,41
Hurricane_Rita1,2015,2,Recovery Needs,1,10,1178
Hurricane_Rita1,2015,2,QPR Contact,1,1,12
Hurricane_Rita1,2015,2,Public Comment,1,2,21
Hurricane_Rita1,2015,2,Overall Progress Narrative,1,58,966
Hurricane_Rita1,2015,2,Obligation Date,1,2,26
Hurricane_Rita1,2015,2,LOCCS Authorized Amount,1,2,38
Hurricane_Rita1,2015,2,Grantee Name,1,2,24
Hurricane_Rita1,2015,2,Grantee,1,6,113
Hurricane_Rita1,2015,2,Grant Status,1,10,188
